Column,Season,Episode,Scene,StartTime,EndTime,SpeakerNames
646,3,7,10,1186.36,1490.76,daenerys_targaryen
647,3,7,11,1490.76,1620.48,shae
647,3,7,11,1490.76,1620.48,tyrion_lannister
648,3,7,12,1620.48,1728.04,gendry
648,3,7,12,1620.48,1728.04,melisandre
649,3,7,13,1728.04,1829.6,beric_dondarrion
649,3,7,13,1728.04,1829.6,thoros
649,3,7,13,1728.04,1829.6,arya_stark
649,3,7,13,1728.04,1829.6,anguy
650,3,7,14,1829.6,1860.8,sandor_clegane
650,3,7,14,1829.6,1860.8,arya_stark
651,3,7,15,1860.8,1948.24,brienne_of_tarth
651,3,7,15,1860.8,1948.24,jaime_lannister
652,3,7,16,1948.24,2015.28,jaime_lannister
652,3,7,16,1948.24,2015.28,qyburn
652,3,7,16,1948.24,2015.28,roose_bolton
652,3,7,16,1948.24,2015.28,locke
653,3,7,17,2015.28,2325.96,myranda
653,3,7,17,2015.28,2325.96,theon_greyjoy
653,3,7,17,2015.28,2325.96,violet
653,3,7,17,2015.28,2325.96,ramsay_bolton
654,3,7,18,2325.96,2553.36,jon_snow
654,3,7,18,2325.96,2553.36,ygritte
654,3,7,18,2325.96,2553.36,orell
655,3,7,19,2553.36,2780.48,osha
655,3,7,19,2553.36,2780.48,bran_stark
655,3,7,19,2553.36,2780.48,jojen_reed
655,3,7,19,2553.36,2780.48,meera_reed
655,3,7,19,2553.36,2780.48,hodor
656,3,7,20,2780.48,3004.08,locke
656,3,7,20,2780.48,3004.08,jaime_lannister
656,3,7,20,2780.48,3004.08,brienne_of_tarth
657,3,7,21,3004.08,3238.64,locke
657,3,7,21,3004.08,3238.64,jaime_lannister
657,3,7,21,3004.08,3238.64,brienne_of_tarth
658,3,7,22,3238.64,3316.12,none
659,3,8,1,0,110.56,none
660,3,8,2,110.56,163.6,arya_stark
660,3,8,2,110.56,163.6,sandor_clegane
661,3,8,3,163.6,270.24,arya_stark
661,3,8,3,163.6,270.24,sandor_clegane
662,3,8,4,270.24,341.96,barristan_selmy
662,3,8,4,270.24,341.96,daenerys_targaryen
662,3,8,4,270.24,341.96,jorah_mormont
663,3,8,5,341.96,523.84,barristan_selmy
663,3,8,5,341.96,523.84,daenerys_targaryen
663,3,8,5,341.96,523.84,jorah_mormont
663,3,8,5,341.96,523.84,daario_naharis
663,3,8,5,341.96,523.84,mero
664,3,8,6,523.84,548.8,none
665,3,8,7,548.8,629.6,stannis_baratheon
665,3,8,7,548.8,629.6,melisandre
666,3,8,8,629.6,898.16,stannis_baratheon
666,3,8,8,629.6,898.16,davos_seaworth
667,3,8,9,898.16,1034.48,daario_naharis
667,3,8,9,898.16,1034.48,mero
667,3,8,9,898.16,1034.48,prendahl
668,3,8,10,1034.48,1174.08,margaery_tyrell
668,3,8,10,1034.48,1174.08,cersei_lannister
669,3,8,11,1174.08,1468.92,sansa_stark
669,3,8,11,1174.08,1468.92,joffrey_baratheon
669,3,8,11,1174.08,1468.92,tyrion_lannister
670,3,8,12,1468.92,1864.2,melisandre
670,3,8,12,1468.92,1864.2,gendry
670,3,8,12,1468.92,1864.2,stannis_baratheon
671,3,8,13,1864.2,2234.8,olenna_tyrell
671,3,8,13,1864.2,2234.8,joffrey_baratheon
671,3,8,13,1864.2,2234.8,sansa_stark
671,3,8,13,1864.2,2234.8,cersei_lannister
671,3,8,13,1864.2,2234.8,tywin_lannister
671,3,8,13,1864.2,2234.8,loras_tyrell
672,3,8,14,2234.8,2467.88,sansa_stark
672,3,8,14,2234.8,2467.88,tyrion_lannister
673,3,8,15,2467.88,2706.6,daenerys_targaryen
673,3,8,15,2467.88,2706.6,missandei
673,3,8,15,2467.88,2706.6,daario_naharis
674,3,8,16,2706.6,2757.56,daario_naharis
674,3,8,16,2706.6,2757.56,shae
675,3,8,17,2757.56,3165.28,samwell_tarly
675,3,8,17,2757.56,3165.28,gilly
676,3,8,18,3165.28,3243.16,none
677,3,9,1,0,110.52,none
678,3,9,2,110.52,221.88,catelyn_stark
678,3,9,2,110.52,221.88,robb_stark
679,3,9,3,221.88,537.16,walder_frey
679,3,9,3,221.88,537.16,merry_frey
679,3,9,3,221.88,537.16,catelyn_stark
679,3,9,3,221.88,537.16,robb_stark
680,3,9,4,537.16,653.88,barristan_selmy
680,3,9,4,537.16,653.88,grey_worm
680,3,9,4,537.16,653.88,daenerys_targaryen
680,3,9,4,537.16,653.88,jorah_mormont
680,3,9,4,537.16,653.88,daario_naharis
681,3,9,5,653.88,747.4,gilly
681,3,9,5,653.88,747.4,samwell_tarly
682,3,9,6,747.4,848.56,arya_stark
682,3,9,6,747.4,848.56,sandor_clegane
683,3,9,7,848.56,905.92,osha
683,3,9,7,848.56,905.92,rickon_stark
683,3,9,7,848.56,905.92,jojen_reed
683,3,9,7,848.56,905.92,meera_reed
683,3,9,7,848.56,905.92,bran_stark
684,3,9,8,905.92,1021.96,jon_snow
684,3,9,8,905.92,1021.96,orell
684,3,9,8,905.92,1021.96,ygritte
684,3,9,8,905.92,1021.96,tormund
685,3,9,9,1021.96,1165.04,arya_stark
685,3,9,9,1021.96,1165.04,sandor_clegane
686,3,9,10,1165.04,1276.68,osha
686,3,9,10,1165.04,1276.68,rickon_stark
686,3,9,10,1165.04,1276.68,jojen_reed
686,3,9,10,1165.04,1276.68,meera_reed
686,3,9,10,1165.04,1276.68,bran_stark
686,3,9,10,1165.04,1276.68,hodor
687,3,9,11,1276.68,1280.44,none
688,3,9,12,1280.44,1310.96,none
689,3,9,13,1310.96,1384.56,orell
689,3,9,13,1310.96,1384.56,tormund
690,3,9,14,1384.56,1406.36,bran_stark
690,3,9,14,1384.56,1406.36,jojen_reed
691,3,9,15,1406.36,1489.28,orell
691,3,9,15,1406.36,1489.28,ygritte
691,3,9,15,1406.36,1489.28,tormund
692,3,9,16,1489.28,1503.12,jojen_reed
693,3,9,17,1503.12,1561.2,jon_snow
694,3,9,18,1561.2,1678.04,jorah_mormont
694,3,9,18,1561.2,1678.04,daario_naharis
695,3,9,19,1678.04,1693.64,none
696,3,9,20,1693.64,1843.96,septon
696,3,9,20,1693.64,1843.96,roslin_frey
696,3,9,20,1693.64,1843.96,edmure_tully
696,3,9,20,1693.64,1843.96,bran_stark
697,3,9,21,1843.96,2035.32,osha
697,3,9,21,1843.96,2035.32,rickon_stark
697,3,9,21,1843.96,2035.32,jojen_reed
697,3,9,21,1843.96,2035.32,meera_reed
698,3,9,22,2035.32,2106.16,jorah_mormont
698,3,9,22,2035.32,2106.16,daenerys_targaryen
698,3,9,22,2035.32,2106.16,daario_naharis
699,3,9,23,2106.16,2446.48,robb_stark
699,3,9,23,2106.16,2446.48,walder_frey
699,3,9,23,2106.16,2446.48,lothar_frey
699,3,9,23,2106.16,2446.48,talisa_stark
699,3,9,23,2106.16,2446.48,brynden_tully
699,3,9,23,2106.16,2446.48,roose_bolton
699,3,9,23,2106.16,2446.48,catelyn_stark
699,3,9,23,2106.16,2446.48,edmure_tully
700,3,9,24,2446.48,2506.16,sandor_clegane
701,3,9,25,2506.16,2583.44,walder_frey
701,3,9,25,2506.16,2583.44,catelyn_stark
701,3,9,25,2506.16,2583.44,robb_stark
702,3,9,26,2583.44,2679.12,sandor_clegane
703,3,9,27,2679.12,2844.12,walder_frey
703,3,9,27,2679.12,2844.12,catelyn_stark
703,3,9,27,2679.12,2844.12,robb_stark
704,3,9,28,2844.12,2923.48,none
705,3,10,1,0,110.68,none
706,3,10,2,110.68,204,none
707,3,10,3,204,303.72,tyrion_lannister
707,3,10,3,204,303.72,sansa_stark
708,3,10,4,303.72,710.16,tyrion_lannister
708,3,10,4,303.72,710.16,joffrey_baratheon
708,3,10,4,303.72,710.16,cersei_lannister
708,3,10,4,303.72,710.16,tywin_lannister
708,3,10,4,303.72,710.16,lord_varys
708,3,10,4,303.72,710.16,grand_maester_pycelle
709,3,10,5,710.16,743.48,tyrion_lannister
710,3,10,6,743.48,757.8,meera_reed
710,3,10,6,743.48,757.8,jojen_reed
711,3,10,7,757.8,856.16,hodor
711,3,10,7,757.8,856.16,bran_stark
711,3,10,7,757.8,856.16,jojen_reed
711,3,10,7,757.8,856.16,meera_reed
712,3,10,8,856.16,989.92,walder_frey
712,3,10,8,856.16,989.92,roose_bolton
713,3,10,9,989.92,1199.16,ramsay_bolton
713,3,10,9,989.92,1199.16,theon_greyjoy
714,3,10,10,1199.16,1371.32,bran_stark
714,3,10,10,1199.16,1371.32,samwell_tarly
714,3,10,10,1199.16,1371.32,gilly
714,3,10,10,1199.16,1371.32,meera_reed
714,3,10,10,1199.16,1371.32,jojen_reed
714,3,10,10,1199.16,1371.32,hodor
715,3,10,11,1371.32,1558.72,balon_greyjoy
715,3,10,11,1371.32,1558.72,yara_greyjoy
716,3,10,12,1558.72,1671.16,bran_stark
716,3,10,12,1558.72,1671.16,jojen_reed
716,3,10,12,1558.72,1671.16,gilly
716,3,10,12,1558.72,1671.16,samwell_tarly
716,3,10,12,1558.72,1671.16,meera_reed
717,3,10,13,1671.16,1867.6,davos_seaworth
717,3,10,13,1671.16,1867.6,gendry
718,3,10,14,1867.6,2035.56,lord_varys
718,3,10,14,1867.6,2035.56,shae
719,3,10,15,2035.56,2230.04,tyrion_lannister
719,3,10,15,2035.56,2230.04,podrick_payne
719,3,10,15,2035.56,2230.04,cersei_lannister
720,3,10,16,2230.04,2354.48,arya_stark
720,3,10,16,2230.04,2354.48,sandor_clegane
721,3,10,17,2354.48,2456.48,jon_snow
721,3,10,17,2354.48,2456.48,ygritte
722,3,10,18,2456.48,2621.16,samwell_tarly
722,3,10,18,2456.48,2621.16,gilly
722,3,10,18,2456.48,2621.16,maester_aemon
723,3,10,19,2621.16,2727.36,davos_seaworth
723,3,10,19,2621.16,2727.36,shireen_baratheon
724,3,10,20,2727.36,2872.32,stannis_baratheon
724,3,10,20,2727.36,2872.32,davos_seaworth
724,3,10,20,2727.36,2872.32,melisandre
725,3,10,21,2872.32,2888.24,gendry
725,3,10,21,2872.32,2888.24,davos_seaworth
726,3,10,22,2888.24,2959.64,none
727,3,10,23,2959.64,3011.48,samwell_tarly
727,3,10,23,2959.64,3011.48,pypar
727,3,10,23,2959.64,3011.48,jon_snow
728,3,10,24,3011.48,3097.84,jaime_lannister
729,3,10,25,3097.84,3261.68,stannis_baratheon
729,3,10,25,3097.84,3261.68,davos_seaworth
729,3,10,25,3097.84,3261.68,melisandre
730,3,10,26,3261.68,3529.72,barristan_selmy
730,3,10,26,3261.68,3529.72,daenerys_targaryen
730,3,10,26,3261.68,3529.72,missandei
730,3,10,26,3261.68,3529.72,jorah_mormont
731,3,10,27,3529.72,3609.68,none
732,4,1,1,0,26.44,none
733,4,1,2,26.44,108.92,none
734,4,1,3,108.92,209.8,none
735,4,1,4,209.8,375.76,tywin_lannister
735,4,1,4,209.8,375.76,jaime_lannister
736,4,1,5,375.76,544.52,podrick_payne
736,4,1,5,375.76,544.52,bronn
736,4,1,5,375.76,544.52,tywin_lannister
736,4,1,5,375.76,544.52,tyrion_lannister
737,4,1,6,544.52,859.36,bronn
737,4,1,6,544.52,859.36,morgan
737,4,1,6,544.52,859.36,oberyn_martell
737,4,1,6,544.52,859.36,ellaria_sand
737,4,1,6,544.52,859.36,olyvar
737,4,1,6,544.52,859.36,tyrion_lannister
738,4,1,7,859.36,980.12,tyrion_lannister
738,4,1,7,859.36,980.12,oberyn_martell
739,4,1,8,980.12,1061.88,oberyn_martell
740,4,1,9,1061.88,1172.12,barristan_selmy
740,4,1,9,1061.88,1172.12,daenerys_targaryen
740,4,1,9,1061.88,1172.12,jorah_mormont
740,4,1,9,1061.88,1172.12,daario_naharis
740,4,1,9,1061.88,1172.12,missandei
740,4,1,9,1061.88,1172.12,grey_worm
741,4,1,10,1172.12,1333.48,tyrion_lannister
741,4,1,10,1172.12,1333.48,sansa_stark
741,4,1,10,1172.12,1333.48,shae
742,4,1,11,1333.48,1454.16,tyrion_lannister
742,4,1,11,1333.48,1454.16,sansa_stark
742,4,1,11,1333.48,1454.16,shae
743,4,1,12,1454.16,1638.48,jaime_lannister
743,4,1,12,1454.16,1638.48,qyburn
743,4,1,12,1454.16,1638.48,cersei_lannister
744,4,1,13,1638.48,1835.72,thenn_warg
744,4,1,13,1638.48,1835.72,marei
744,4,1,13,1638.48,1835.72,styr
744,4,1,13,1638.48,1835.72,ygritte
744,4,1,13,1638.48,1835.72,tormund
745,4,1,14,1835.72,1919.64,jon_snow
745,4,1,14,1835.72,1919.64,samwell_tarly
746,4,1,15,1919.64,2088.64,maester_aemon
746,4,1,15,1919.64,2088.64,jon_snow
746,4,1,15,1919.64,2088.64,janos_slynt
746,4,1,15,1919.64,2088.64,alliser_thorne
747,4,1,16,2088.64,2209.6,olenna_tyrell
747,4,1,16,2088.64,2209.6,margaery_tyrell
747,4,1,16,2088.64,2209.6,brienne_of_tarth
748,4,1,17,2209.6,2328.08,jaime_lannister
748,4,1,17,2209.6,2328.08,ser_endrew_tarth
748,4,1,17,2209.6,2328.08,joffrey_baratheon
749,4,1,18,2328.08,2487.88,barristan_selmy
749,4,1,18,2328.08,2487.88,daenerys_targaryen
749,4,1,18,2328.08,2487.88,jorah_mormont
749,4,1,18,2328.08,2487.88,daario_naharis
749,4,1,18,2328.08,2487.88,missandei
750,4,1,19,2487.88,2681.72,jaime_lannister
750,4,1,19,2487.88,2681.72,brienne_of_tarth
751,4,1,20,2681.72,3245.96,dontos_hollard
751,4,1,20,2681.72,3245.96,sansa_stark
752,4,1,21,3245.96,3271.6,arya_stark
752,4,1,21,3245.96,3271.6,sandor_clegane
752,4,1,21,3245.96,3271.6,polliver
753,4,1,22,3271.6,3272.6,none
754,4,2,1,0,94.96,none
755,4,2,2,94.96,245.44,ramsay_bolton
755,4,2,2,94.96,245.44,tansy
755,4,2,2,94.96,245.44,myranda
755,4,2,2,94.96,245.44,theon_greyjoy
756,4,2,3,245.44,342.56,jaime_lannister
756,4,2,3,245.44,342.56,podrick_payne
756,4,2,3,245.44,342.56,bronn
756,4,2,3,245.44,342.56,tyrion_lannister
757,4,2,4,342.56,433.28,bronn
757,4,2,4,342.56,433.28,jaime_lannister
758,4,2,5,433.28,787.48,meryn_trant
758,4,2,5,433.28,787.48,locke
758,4,2,5,433.28,787.48,roose_bolton
758,4,2,5,433.28,787.48,ramsay_bolton
758,4,2,5,433.28,787.48,walda_bolton
758,4,2,5,433.28,787.48,theon_greyjoy
759,4,2,6,787.48,995.92,grand_maester_pycelle
759,4,2,6,787.48,995.92,joffrey_baratheon
759,4,2,6,787.48,995.92,lord_varys
759,4,2,6,787.48,995.92,tywin_lannister
759,4,2,6,787.48,995.92,tyrion_lannister
759,4,2,6,787.48,995.92,mace_tyrell
759,4,2,6,787.48,995.92,cersei_lannister
760,4,2,7,995.92,1152.72,tyrion_lannister
760,4,2,7,995.92,1152.72,shae
761,4,2,8,1152.72,1240.8,selyse_baratheon
761,4,2,8,1152.72,1240.8,davos_seaworth
761,4,2,8,1152.72,1240.8,stannis_baratheon
761,4,2,8,1152.72,1240.8,axell_florent
762,4,2,9,1240.8,1338.76,melisandre
762,4,2,9,1240.8,1338.76,selyse_baratheon
762,4,2,9,1240.8,1338.76,stannis_baratheon
763,4,2,10,1338.76,1420.52,melisandre
763,4,2,10,1338.76,1420.52,shireen_baratheon
764,4,2,11,1420.52,1454.6,none
765,4,2,12,1454.6,1520.04,meera_reed
765,4,2,12,1454.6,1520.04,bran_stark
765,4,2,12,1454.6,1520.04,jojen_reed
765,4,2,12,1454.6,1520.04,hodor
766,4,2,13,1520.04,1628.56,meera_reed
766,4,2,13,1520.04,1628.56,bran_stark
767,4,2,14,1628.56,1727.28,joffrey_baratheon
767,4,2,14,1628.56,1727.28,margaery_tyrell
767,4,2,14,1628.56,1727.28,sansa_stark
767,4,2,14,1628.56,1727.28,tyrion_lannister
768,4,2,15,1727.28,2944.96,jaime_lannister
768,4,2,15,1727.28,2944.96,olenna_tyrell
768,4,2,15,1727.28,2944.96,joffrey_baratheon
768,4,2,15,1727.28,2944.96,margaery_tyrell
768,4,2,15,1727.28,2944.96,sansa_stark
768,4,2,15,1727.28,2944.96,tyrion_lannister
768,4,2,15,1727.28,2944.96,bronn
768,4,2,15,1727.28,2944.96,oberyn_martell
768,4,2,15,1727.28,2944.96,cersei_lannister
768,4,2,15,1727.28,2944.96,loras_tyrell
768,4,2,15,1727.28,2944.96,brienne_of_tarth
768,4,2,15,1727.28,2944.96,grand_maester_pycelle
768,4,2,15,1727.28,2944.96,dontos_hollard
769,4,2,16,2944.96,3025,none
770,4,3,1,0,110.76,none
771,4,3,2,110.76,133,dontos_hollard
771,4,3,2,110.76,133,tywin_lannister
771,4,3,2,110.76,133,cersei_lannister
772,4,3,3,133,360.84,sansa_stark
772,4,3,3,133,360.84,dontos_hollard
772,4,3,3,133,360.84,petyr_baelish
773,4,3,4,360.84,455.8,olenna_tyrell
773,4,3,4,360.84,455.8,margaery_tyrell
774,4,3,5,455.8,892.92,tywin_lannister
774,4,3,5,455.8,892.92,cersei_lannister
774,4,3,5,455.8,892.92,tommen_baratheon
775,4,3,6,892.92,1015.76,jaime_lannister
775,4,3,6,892.92,1015.76,cersei_lannister
776,4,3,7,1015.76,1198.04,arya_stark
776,4,3,7,1015.76,1198.04,sandor_clegane
777,4,3,8,1198.04,1258.48,arya_stark
777,4,3,8,1198.04,1258.48,sandor_clegane
778,4,3,9,1258.48,1467.72,alliser_thorne
778,4,3,9,1258.48,1467.72,janos_slynt
778,4,3,9,1258.48,1467.72,gilly
778,4,3,9,1258.48,1467.72,samwell_tarly
779,4,3,10,1467.72,1573.88,davos_seaworth
779,4,3,10,1467.72,1573.88,stannis_baratheon
780,4,3,11,1573.88,1694.76,shireen_baratheon
780,4,3,11,1573.88,1694.76,davos_seaworth
781,4,3,12,1694.76,1840.4,gilly
781,4,3,12,1694.76,1840.4,samwell_tarly
782,4,3,13,1840.4,2200.84,oberyn_martell
782,4,3,13,1840.4,2200.84,ellaria_sand
782,4,3,13,1840.4,2200.84,tywin_lannister
782,4,3,13,1840.4,2200.84,olyvar
782,4,3,13,1840.4,2200.84,samwell_tarly
783,4,3,14,2200.84,2490.64,tyrion_lannister
783,4,3,14,2200.84,2490.64,podrick_payne
784,4,3,15,2490.64,2614.36,olly
784,4,3,15,2490.64,2614.36,styr
784,4,3,15,2490.64,2614.36,guymon
785,4,3,16,2614.36,2689.84,othell_yarwyck
785,4,3,16,2614.36,2689.84,jon_snow
785,4,3,16,2614.36,2689.84,alliser_thorne
785,4,3,16,2614.36,2689.84,pypar
785,4,3,16,2614.36,2689.84,maester_aemon
786,4,3,17,2689.84,2770.28,jon_snow
786,4,3,17,2689.84,2770.28,grenn
786,4,3,17,2689.84,2770.28,eddison_tollet
786,4,3,17,2689.84,2770.28,alliser_thorne
787,4,3,18,2770.28,3194.04,barristan_selmy
787,4,3,18,2770.28,3194.04,grey_worm
787,4,3,18,2770.28,3194.04,daenerys_targaryen
787,4,3,18,2770.28,3194.04,jorah_mormont
787,4,3,18,2770.28,3194.04,daario_naharis
787,4,3,18,2770.28,3194.04,missandei
788,4,3,19,3194.04,3274.04,none
789,4,4,1,0,94.96,none
790,4,4,2,94.96,241.72,daenerys_targaryen
790,4,4,2,94.96,241.72,missandei
790,4,4,2,94.96,241.72,grey_worm
791,4,4,3,241.72,409.52,jorah_mormont
791,4,4,3,241.72,409.52,grey_worm
791,4,4,3,241.72,409.52,daenerys_targaryen
791,4,4,3,241.72,409.52,mossador
792,4,4,4,409.52,453.2,none
793,4,4,5,453.2,584.52,barristan_selmy
793,4,4,5,453.2,584.52,daenerys_targaryen
793,4,4,5,453.2,584.52,jorah_mormont
794,4,4,6,584.52,711.52,jaime_lannister
794,4,4,6,584.52,711.52,bronn
795,4,4,7,711.52,876.44,tyrion_lannister
795,4,4,7,711.52,876.44,jaime_lannister
796,4,4,8,876.44,1040,sansa_stark
796,4,4,8,876.44,1040,petyr_baelish
797,4,4,9,1040,1178.6,olenna_tyrell
797,4,4,9,1040,1178.6,margaery_tyrell
798,4,4,10,1178.6,1421.28,jon_snow
798,4,4,10,1178.6,1421.28,alliser_thorne
798,4,4,10,1178.6,1421.28,grenn
798,4,4,10,1178.6,1421.28,janos_slynt
798,4,4,10,1178.6,1421.28,locke
798,4,4,10,1178.6,1421.28,olly
799,4,4,11,1421.28,1569.12,jaime_lannister
799,4,4,11,1421.28,1569.12,cersei_lannister
800,4,4,12,1569.12,1776.52,margaery_tyrell
800,4,4,12,1569.12,1776.52,tommen_baratheon
801,4,4,13,1776.52,1905.2,brienne_of_tarth
801,4,4,13,1776.52,1905.2,jaime_lannister
802,4,4,14,1905.2,2030.88,podrick_payne
802,4,4,14,1905.2,2030.88,brienne_of_tarth
802,4,4,14,1905.2,2030.88,jaime_lannister
802,4,4,14,1905.2,2030.88,bronn
803,4,4,15,2030.88,2116.04,jon_snow
803,4,4,15,2030.88,2116.04,samwell_tarly
803,4,4,15,2030.88,2116.04,locke
804,4,4,16,2116.04,2286.84,jon_snow
804,4,4,16,2116.04,2286.84,alliser_thorne
804,4,4,16,2116.04,2286.84,locke
805,4,4,17,2286.84,2505.28,karl_tanner
805,4,4,17,2286.84,2505.28,rast
805,4,4,17,2286.84,2505.28,sissy
806,4,4,18,2505.28,2636.64,jojen_reed
806,4,4,18,2505.28,2636.64,rast
806,4,4,18,2505.28,2636.64,meera_reed
806,4,4,18,2505.28,2636.64,bran_stark
806,4,4,18,2505.28,2636.64,hodor
807,4,4,19,2636.64,2684.2,meera_reed
807,4,4,19,2636.64,2684.2,bran_stark
807,4,4,19,2636.64,2684.2,jojen_reed
808,4,4,20,2684.2,2707,none
809,4,4,21,2707,2722.6,meera_reed
809,4,4,21,2707,2722.6,hodor
809,4,4,21,2707,2722.6,bran_stark
810,4,4,22,2722.6,2801.48,meera_reed
810,4,4,22,2722.6,2801.48,rast
810,4,4,22,2722.6,2801.48,hodor
810,4,4,22,2722.6,2801.48,bran_stark
811,4,4,23,2801.48,2949.72,karl_tanner
811,4,4,23,2801.48,2949.72,rast
811,4,4,23,2801.48,2949.72,bran_stark
811,4,4,23,2801.48,2949.72,meera_reed
812,4,4,24,2949.72,3091.52,none
813,4,4,25,3091.52,3169,none
814,4,5,1,0,94.96,none
815,4,5,2,94.96,384.72,grand_maester_pycelle
815,4,5,2,94.96,384.72,lord_varys
815,4,5,2,94.96,384.72,cersei_lannister
815,4,5,2,94.96,384.72,margaery_tyrell
816,4,5,3,384.72,594.32,barristan_selmy
816,4,5,3,384.72,594.32,daenerys_targaryen
816,4,5,3,384.72,594.32,jorah_mormont
816,4,5,3,384.72,594.32,daario_naharis
817,4,5,4,594.32,712.16,robin_arryn
817,4,5,4,594.32,712.16,sansa_stark
817,4,5,4,594.32,712.16,petyr_baelish
818,4,5,5,712.16,979.72,lysa_arryn
818,4,5,5,712.16,979.72,sansa_stark
818,4,5,5,712.16,979.72,robin_arryn
818,4,5,5,712.16,979.72,petyr_baelish
819,4,5,6,979.72,1000.84,none
820,4,5,7,1000.84,1199.44,tywin_lannister
820,4,5,7,1000.84,1199.44,cersei_lannister
821,4,5,8,1199.44,1301.04,arya_stark
821,4,5,8,1199.44,1301.04,sandor_clegane
822,4,5,9,1301.04,1488.04,lysa_arryn
822,4,5,9,1301.04,1488.04,sansa_stark
823,4,5,10,1488.04,1574.24,brienne_of_tarth
823,4,5,10,1488.04,1574.24,podrick_payne
824,4,5,11,1574.24,1722,arya_stark
824,4,5,11,1574.24,1722,sandor_clegane
825,4,5,12,1722,1914.32,oberyn_martell
825,4,5,12,1722,1914.32,cersei_lannister
826,4,5,13,1914.32,2066.68,podrick_payne
826,4,5,13,1914.32,2066.68,brienne_of_tarth
827,4,5,14,2066.68,2252.36,jojen_reed
827,4,5,14,2066.68,2252.36,meera_reed
827,4,5,14,2066.68,2252.36,bran_stark
827,4,5,14,2066.68,2252.36,rast
828,4,5,15,2252.36,2311.56,jon_snow
828,4,5,15,2252.36,2311.56,grenn
828,4,5,15,2252.36,2311.56,locke
828,4,5,15,2252.36,2311.56,eddison_tollet
829,4,5,16,2311.56,2465.48,karl_tanner
829,4,5,16,2311.56,2465.48,jojen_reed
829,4,5,16,2311.56,2465.48,meera_reed
829,4,5,16,2311.56,2465.48,bran_stark
829,4,5,16,2311.56,2465.48,hodor
830,4,5,17,2465.48,2493.44,none
831,4,5,18,2493.44,2528.6,rast
831,4,5,18,2493.44,2528.6,meera_reed
831,4,5,18,2493.44,2528.6,bran_stark
831,4,5,18,2493.44,2528.6,hodor
831,4,5,18,2493.44,2528.6,locke
832,4,5,19,2528.6,2538.28,none
833,4,5,20,2538.28,2562.04,hodor
834,4,5,21,2562.04,2573.72,none
835,4,5,22,2573.72,2671,hodor
835,4,5,22,2573.72,2671,bran_stark
835,4,5,22,2573.72,2671,jojen_reed
836,4,5,23,2671,2803.32,karl_tanner
836,4,5,23,2671,2803.32,jon_snow
837,4,5,24,2803.32,2836.08,jon_snow
837,4,5,24,2803.32,2836.08,grenn
837,4,5,24,2803.32,2836.08,eddison_tollet
838,4,5,25,2836.08,2872.16,none
839,4,5,26,2872.16,2947.88,jon_snow
839,4,5,26,2872.16,2947.88,grenn
839,4,5,26,2872.16,2947.88,morag
839,4,5,26,2872.16,2947.88,eddison_tollet
840,4,5,27,2947.88,2983.8,none
841,4,5,28,2983.8,2984.8,hodor
842,4,6,1,0,109.84,none
843,4,6,2,109.84,155.16,none
844,4,6,3,155.16,450.68,davos_seaworth
844,4,6,3,155.16,450.68,stannis_baratheon
844,4,6,3,155.16,450.68,tycho
845,4,6,4,450.68,589.4,salladhor_saan
845,4,6,4,450.68,589.4,davos_seaworth
846,4,6,5,589.4,878.92,yara_greyjoy
846,4,6,5,589.4,878.92,theon_greyjoy
846,4,6,5,589.4,878.92,ramsay_bolton
847,4,6,6,878.92,1078.56,theon_greyjoy
847,4,6,6,878.92,1078.56,ramsay_bolton
848,4,6,7,1078.56,1139.8,none
849,4,6,8,1139.8,1438.44,daenerys_targaryen
849,4,6,8,1139.8,1438.44,hizdahr_zo_loraq
849,4,6,8,1139.8,1438.44,missandei
850,4,6,9,1438.44,1598.28,oberyn_martell
850,4,6,9,1438.44,1598.28,mace_tyrell
850,4,6,9,1438.44,1598.28,tywin_lannister
850,4,6,9,1438.44,1598.28,cersei_lannister
850,4,6,9,1438.44,1598.28,lord_varys
850,4,6,9,1438.44,1598.28,grand_maester_pycelle
851,4,6,10,1598.28,1738,lord_varys
851,4,6,10,1598.28,1738,oberyn_martell
852,4,6,11,1738,1783.36,tyrion_lannister
852,4,6,11,1738,1783.36,jaime_lannister
853,4,6,12,1783.36,2268.28,tommen_baratheon
853,4,6,12,1783.36,2268.28,tyrion_lannister
853,4,6,12,1783.36,2268.28,oberyn_martell
853,4,6,12,1783.36,2268.28,tywin_lannister
853,4,6,12,1783.36,2268.28,meryn_trant
853,4,6,12,1783.36,2268.28,cersei_lannister
853,4,6,12,1783.36,2268.28,mace_tyrell
854,4,6,13,2268.28,2400.4,jaime_lannister
854,4,6,13,2268.28,2400.4,tywin_lannister
855,4,6,14,2400.4,2838.72,tyrion_lannister
855,4,6,14,2400.4,2838.72,jaime_lannister
855,4,6,14,2400.4,2838.72,shae
855,4,6,14,2400.4,2838.72,mace_tyrell
856,4,6,15,2838.72,2916.72,none
857,4,7,1,0,95.32,none
858,4,7,2,95.32,284.48,tyrion_lannister
858,4,7,2,95.32,284.48,jaime_lannister
859,4,7,3,284.48,341.6,cersei_lannister
859,4,7,3,284.48,341.6,the_mountain
860,4,7,4,341.6,623.76,arya_stark
860,4,7,4,341.6,623.76,sandor_clegane
860,4,7,4,341.6,623.76,rorge
861,4,7,5,623.76,673.36,jon_snow
